"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Contrast"
"cg250693541",1.16762365291685,1.83589714377015,3.23267364964392,0.00504626842212708,0.0404777575147555,-2.2971502227092,"Saliva_vs_Vaginal"
"cg13916117",1.44341492531462,1.24392534135871,3.23261662812192,0.00504688099937034,0.0404777575147555,-2.29726524551312,"Saliva_vs_Vaginal"
"cg028964961",-1.69618194277838,-0.684505664284058,-3.23256922376086,0.00504739031609924,0.0404777575147555,-2.29736086845064,"Saliva_vs_Vaginal"
"cg007230341",-1.70769989129551,-1.31876764712948,-3.23170747923366,0.00505665781521893,0.0405384201137894,-2.29909911132415,"Saliva_vs_Vaginal"
"cg180115341",-1.68389941253518,0.427388815226131,-3.23080800834233,0.00506634892970914,0.0406024367760731,-2.30091335674144,"Saliva_vs_Vaginal"
"cg08079908",-2.91844552601061,-0.805312486283965,-3.23002801728951,0.00507476756125101,0.0406562159181745,-2.30248653006146,"Saliva_vs_Vaginal"
"cg064810891",-1.74571004513367,-0.768774797184635,-3.22934930299431,0.00508210430790647,0.0406824989218032,-2.30385537683637,"Saliva_vs_Vaginal"
"cg121774541",-1.68761884710843,-0.868914923233971,-3.22932570583351,0.00508235957582534,0.0406824989218032,-2.30390296712982,"Saliva_vs_Vaginal"
"cg125320951",1.61405029487389,1.21925989888293,3.22925025584551,0.00508317585889601,0.0406824989218032,-2.30405513273804,"Saliva_vs_Vaginal"
"cg212228881",1.61864549513978,1.10686555687662,3.22860199404176,0.00509019464190218,0.0407249791148087,-2.30536250198473,"Saliva_vs_Vaginal"
"cg100706681",-2.45412115796648,-2.30720007115638,-3.22828488288451,0.00509363150876672,0.0407256023366984,-2.30600201100386,"Saliva_vs_Vaginal"
"cg175535921",-1.59574954882198,0.074925039654865,-3.2282574081012,0.00509392938952187,0.0407256023366984,-2.30605741803731,"Saliva_vs_Vaginal"
"cg101748161",-1.67060397647698,-0.176665142370531,-3.22812127571274,0.00509540558603007,0.0407256023366984,-2.30633194811664,"Saliva_vs_Vaginal"
"cg194312471",-1.82777020304256,-0.443405469992391,-3.22773611085811,0.00509958453306124,0.0407453209318307,-2.30710867487532,"Saliva_vs_Vaginal"
"cg259895262",1.54354659564898,-1.86263813553385,3.22742676013144,0.00510294336098462,0.0407505533550653,-2.30773250108386,"Saliva_vs_Vaginal"
"cg206412801",-1.80352286197533,-0.278706422175705,-3.22720318103579,0.00510537226632898,0.0407505533550653,-2.30818335583885,"Saliva_vs_Vaginal"
"cg147084111",-2.95222438298769,2.60351180086051,-3.2272028739611,0.00510537560309237,0.0407505533550653,-2.30818397506107,"Saliva_vs_Vaginal"
"cg155654091",-2.54567759663599,-0.917023359024177,-3.22684547017348,0.00510926071472655,0.0407678925685288,-2.30890467908671,"Saliva_vs_Vaginal"
"cg035231991",-2.17705195454365,-2.43619270981718,-3.22543142073749,0.00512466054918363,0.0408770678256263,-2.31175595354361,"Saliva_vs_Vaginal"
"cg03370330",1.57615610315791,1.25007679586955,3.22515892071305,0.00512763348886056,0.0408781274630247,-2.3123053915533,"Saliva_vs_Vaginal"
"cg042880121",-3.11624836063796,-2.60496420843426,-3.22502933132867,0.00512904788845438,0.0408781274630247,-2.31256667762802,"Saliva_vs_Vaginal"
"cg003570871",-1.90277949218721,-1.11650790694638,-3.22494709393193,0.00512994566557662,0.0408781274630247,-2.3127324886477,"Saliva_vs_Vaginal"
"cg198290011",1.62669778532186,0.685680398474377,3.22426062803151,0.00513744578734239,0.0409113526912695,-2.31411654199945,"Saliva_vs_Vaginal"
"cg054765211",-2.0310252427688,1.23405906901367,-3.2242508350341,0.00513755286086062,0.0409113526912695,-2.31413628623314,"Saliva_vs_Vaginal"
"cg223328841",-4.24881800025731,-2.36906263331485,-3.22397043061976,0.00514061964677184,0.0409220832215597,-2.31470162093505,"Saliva_vs_Vaginal"
"cg256662101",1.94290887883281,1.01051706232911,3.22337955664373,0.00514708794926777,0.0409529837691782,-2.31589287421817,"Saliva_vs_Vaginal"
"cg237900502",1.28323150525774,2.72641440592502,3.2232267622798,0.00514876189534682,0.0409529837691782,-2.31620091393658,"Saliva_vs_Vaginal"
"cg009372631",-1.58435669091674,-0.628155011181694,-3.22314452506628,0.00514966307121882,0.0409529837691782,-2.31636670634861,"Saliva_vs_Vaginal"
"cg011724841",-1.81282018372342,-1.43942012001818,-3.22289112616013,0.00515244085710369,0.0409613885373353,-2.31687756004859,"Saliva_vs_Vaginal"
"cg00296182",-2.62739202899047,-1.01650433288335,-3.2221977677601,0.0051600490762393,0.0410064690437622,-2.31827533421981,"Saliva_vs_Vaginal"
"cg227500441",-1.50154793388743,-0.298739029289995,-3.22206046016867,0.00516155706474715,0.0410064690437622,-2.31855213208466,"Saliva_vs_Vaginal"
"cg067215731",-3.39409426553215,-2.21908766733637,-3.22171455329058,0.00516535793233244,0.0410229728079335,-2.31924943415669,"Saliva_vs_Vaginal"
"cg211424201",-1.93865703517819,-0.99065568158423,-3.22148460649645,0.00516788614224636,0.0410293615602894,-2.31971296800463,"Saliva_vs_Vaginal"
"cg111578381",-1.70130956576884,0.134254372922375,-3.22092226729153,0.00517407406578051,0.041059279394347,-2.32084652119346,"Saliva_vs_Vaginal"
"cg168908791",-3.00763890714578,-0.838462198412372,-3.22081170316963,0.00517529156078194,0.041059279394347,-2.32106938974662,"Saliva_vs_Vaginal"
"cg064894181",-2.09544035730152,-0.665406937780886,-3.22067206874944,0.00517682957156689,0.041059279394347,-2.3213508543086,"Saliva_vs_Vaginal"
"cg269851191",-1.80247862078664,0.0431487212257277,-3.22050034700569,0.00517872162745659,0.0410606036564696,-2.32169699477427,"Saliva_vs_Vaginal"
"cg163914041",-1.63040375190537,-1.01351024810359,-3.21947055893118,0.00519008229102563,0.0411239881441524,-2.32377266761686,"Saliva_vs_Vaginal"
"cg234469451",-2.19299405757034,-1.18394611914823,-3.21944290372863,0.00519038772270187,0.0411239881441524,-2.32382840848932,"Saliva_vs_Vaginal"
"cg236606781",-1.86265455999696,-0.78907404091933,-3.21930607261769,0.00519189918381556,0.0411239881441524,-2.32410419916091,"Saliva_vs_Vaginal"
"cg249718731",-3.0977978588975,-1.57068392526324,-3.21880521919369,0.00519743540112466,0.0411541441841547,-2.32511367711201,"Saliva_vs_Vaginal"
"cg21459545",-2.35963021949937,0.323925660836908,-3.21861338816442,0.00519955735869166,0.0411572544900495,-2.32550030731558,"Saliva_vs_Vaginal"
"cg197167131",-2.24277353638582,-0.524504353132274,-3.21820696441309,0.00520405587502355,0.0411676489256649,-2.32631942818313,"Saliva_vs_Vaginal"
"cg204559591",-2.34921382347152,-0.405933195393923,-3.2181822361801,0.00520432970411418,0.0411676489256649,-2.32636926567961,"Saliva_vs_Vaginal"
"cg081763531",1.46108305317601,1.03655346707444,3.21786811549343,0.00520780936813071,0.0411814879004143,-2.32700234063159,"Saliva_vs_Vaginal"
"cg076815121",-1.84356235008327,-1.90393540684068,-3.21770377488083,0.00520963076042056,0.041182209020103,-2.32733354578032,"Saliva_vs_Vaginal"
"cg042986091",-2.03968756876571,-2.33342796785939,-3.21664492964734,0.00522138103490788,0.041259303393933,-2.32946741721177,"Saliva_vs_Vaginal"
"cg10869531",1.05402702003984,1.34893883986071,3.21651270232055,0.00522285022796068,0.041259303393933,-2.32973388270921,"Saliva_vs_Vaginal"
"cg129204081",-3.23996476554332,-Inf,-3.23673635085431,0.00534337927697074,0.0416584060106314,-2.33105909137591,"Saliva_vs_Vaginal"
"cg21177426",1.74994370249598,1.02957554934409,3.21552479026908,0.00523383992956266,0.0413302734113326,-2.33172466140086,"Saliva_vs_Vaginal"
"cg243688482",2.45654468056029,-3.03470424437024,3.21523013220832,0.00523712216465849,0.0413302734113326,-2.33231841432453,"Saliva_vs_Vaginal"
"cg166178301",-1.84339259951243,0.00128796931287038,-3.21515436663082,0.00523796645514872,0.0413302734113326,-2.33247108456231,"Saliva_vs_Vaginal"
"cg124813061",-2.6621571991255,-1.63656876616105,-3.21507131949469,0.00523889204142563,0.0413302734113326,-2.33263842656582,"Saliva_vs_Vaginal"
"cg089653371",-2.24650146254584,-1.35488525211772,-3.21474635909199,0.00524251537575897,0.0413302734113326,-2.33329322140499,"Saliva_vs_Vaginal"
"cg037231231",-1.62699652899024,-0.851108458023721,-3.21447908213086,0.00524549738543445,0.0413302734113326,-2.33383177427065,"Saliva_vs_Vaginal"
"cg064600761",1.0796943885934,1.71300192846114,3.21438271599553,0.00524657295244427,0.0413302734113326,-2.33402594615813,"Saliva_vs_Vaginal"
"cg165861651",-1.47254810409626,-1.00836964724231,-3.21432704085581,0.0052471944558982,0.0413302734113326,-2.33413812764025,"Saliva_vs_Vaginal"
"cg05392244",1.40267993695604,1.23382227515692,3.21430309197259,0.00524746182039522,0.0413302734113326,-2.33418638283243,"Saliva_vs_Vaginal"
"cg10753836",-2.62973452069322,-0.856882324973673,-3.21382744575806,0.00525277469931067,0.0413584331435635,-2.33514475916993,"Saliva_vs_Vaginal"
"cg126872151",-1.85734138512663,-0.20280080982711,-3.21342993446334,0.00525721889055187,0.0413786503721412,-2.33594568023199,"Saliva_vs_Vaginal"
"cg00430542",-2.64441744773458,-0.62617249772428,-3.21292834782036,0.00526283193430259,0.0413786503721412,-2.3369562680237,"Saliva_vs_Vaginal"
"cg272607721",1.89499517203249,-1.62474863028783,3.21290034172925,0.00526314551257337,0.0413786503721412,-2.33701269326395,"Saliva_vs_Vaginal"
"cg269181171",1.86706038527023,0.325572907149466,3.21278674502645,0.00526441761954648,0.0413786503721412,-2.33724156108189,"Saliva_vs_Vaginal"
"cg192666352",1.46631293513817,2.0174910004607,3.21261429537002,0.00526634936731666,0.0413786503721412,-2.33758899920021,"Saliva_vs_Vaginal"
"cg050333331",-2.97971073700677,-1.2801020410945,-3.21240393054107,0.00526870677900593,0.0413786503721412,-2.33801282079219,"Saliva_vs_Vaginal"
"cg259369022",1.1858323732056,-1.46386157316181,3.2122446691673,0.00527049220135613,0.0413786503721412,-2.338333680658,"Saliva_vs_Vaginal"
"cg008322701",-4.51310225109529,-Inf,-3.25677623229955,0.00551669251324748,0.0424259499839472,-2.33852912827758,"Saliva_vs_Vaginal"
"cg241949411",-1.88937463269366,-0.0791243735499214,-3.21206534254027,0.00527250328147574,0.0413786503721412,-2.33869496166584,"Saliva_vs_Vaginal"
"cg23631759",1.0396740525623,1.95911927574213,3.21203418245193,0.0052728528071298,0.0413786503721412,-2.33875773803293,"Saliva_vs_Vaginal"
"cg10996258",1.52082575907775,1.37620430703235,3.21196763254718,0.00527359938013077,0.0413786503721412,-2.33889181173849,"Saliva_vs_Vaginal"
"cg032848791",1.50909525045799,0.960521264419936,3.21189044754267,0.00527446539068467,0.0413786503721412,-2.33904731058063,"Saliva_vs_Vaginal"
"cg080993871",-1.75163401095907,-1.03339432826513,-3.2108857121549,0.00528575124295445,0.0414449388062515,-2.34107140722922,"Saliva_vs_Vaginal"
"cg009138791",1.18507731762088,1.60207290059176,3.21082823895788,0.00528639753868497,0.0414449388062515,-2.3411871864124,"Saliva_vs_Vaginal"
"cg011423171",-2.8356349247425,-3.34248644145032,-3.21061150611383,0.00528883543614949,0.0414457234855718,-2.34162378882323,"Saliva_vs_Vaginal"
"cg004585051",-3.16234848679807,-1.399781228419,-3.21050977167324,0.00528998016759798,0.0414457234855718,-2.34182872804019,"Saliva_vs_Vaginal"
"cg261904551",-1.87037281890513,-1.07447688006188,-3.21030399469408,0.00529229634769691,0.0414502262809747,-2.34224325203784,"Saliva_vs_Vaginal"
"cg15507449",1.08570879856856,1.53788449011155,3.21012141947854,0.00529435221019577,0.0414526879299604,-2.34261103315784,"Saliva_vs_Vaginal"
"cg131143051",-1.63784975391852,0.314894089909431,-3.20907143639308,0.00530619067643592,0.041531716698628,-2.34472604661328,"Saliva_vs_Vaginal"
"cg005840261",2.46751099244739,2.07136557440731,3.20790991488145,0.00531931710510555,0.0416039986632047,-2.34706557296735,"Saliva_vs_Vaginal"
"cg103473261",-3.17848068130196,-1.8668010902689,-3.20779041865899,0.00532066935260882,0.0416039986632047,-2.34730625150964,"Saliva_vs_Vaginal"
"cg213275811",-3.05687141223188,-1.63243721688399,-3.20723254599059,0.00532698685291863,0.0416170477885971,-2.34842984450424,"Saliva_vs_Vaginal"
"cg097801801",-3.00920156397823,-0.820153979229766,-3.20702473828741,0.00532934201135108,0.0416170477885971,-2.34884837307433,"Saliva_vs_Vaginal"
"cg21078077",-2.50514013124411,0.766936249315195,-3.20694760040254,0.00533021650333335,0.0416170477885971,-2.34900372881111,"Saliva_vs_Vaginal"
"cg239919471",-1.72793846038638,-0.073834458364344,-3.20687139814147,0.00533108052715875,0.0416170477885971,-2.34915719945954,"Saliva_vs_Vaginal"
"cg258740791",-1.7802226503757,-0.708810458964775,-3.20653356558821,0.00533491272310802,0.0416333090607925,-2.34983758221517,"Saliva_vs_Vaginal"
"cg237128552",-2.87595512468756,-1.40691309905143,-3.20628939165721,0.00533768419354976,0.0416370065044223,-2.35032933080909,"Saliva_vs_Vaginal"
"cg202713001",-1.72108036820467,-0.225207063334387,-3.20618362477591,0.00533888512946378,0.0416370065044223,-2.3505423352882,"Saliva_vs_Vaginal"
"cg099654041",-3.51677905394352,-2.34113778511308,-3.20559759587077,0.00534554405066909,0.0416616370314426,-2.35172251621391,"Saliva_vs_Vaginal"
"cg210161881",-2.92906388979551,-1.40028929033273,-3.2051261105534,0.00535090737451303,0.0416897863594629,-2.35267199052452,"Saliva_vs_Vaginal"
"cg08936501",1.48917243844839,1.74689600637852,3.20451198352872,0.00535790124924845,0.0417306169943101,-2.35390867339783,"Saliva_vs_Vaginal"
"cg207906181",-1.61881165328939,-0.192981141748935,-3.20431916087068,0.00536009903169662,0.0417340782310903,-2.35429695526743,"Saliva_vs_Vaginal"
"cg017428362",-2.82792256713771,-0.798443781645346,-3.2041526822122,0.00536199726075817,0.0417352056247763,-2.35463218511016,"Saliva_vs_Vaginal"
"cg238347651",-2.32855243773287,-0.522269651061738,-3.20369308226008,0.0053672411653854,0.0417515621128997,-2.35555764045139,"Saliva_vs_Vaginal"
"cg271175091",-2.59575620777805,0.0254139249270452,-3.20355186301317,0.00536885345084387,0.0417515621128997,-2.35584199561046,"Saliva_vs_Vaginal"
"cg010868681",-1.94928337333863,-0.119368081041069,-3.20350741162094,0.00536936104644929,0.0417515621128997,-2.35593150117409,"Saliva_vs_Vaginal"
"cg187709441",-1.64689498749156,-0.766213410353247,-3.20296770020798,0.00537552784523025,0.0417794662390609,-2.35701822257025,"Saliva_vs_Vaginal"
"cg13958583",1.34594233807547,1.20013427936963,3.2028861567804,0.00537646017520559,0.0417794662390609,-2.35718240890798,"Saliva_vs_Vaginal"
"cg107235561",-1.55981268905217,-0.337121746166901,-3.20272397359113,0.00537831497637758,0.0417802392518731,-2.35750895954006,"Saliva_vs_Vaginal"
"cg004280121",-1.57356818183587,-0.689610252769427,-3.20212502974481,0.00538517023410823,0.0418198440170454,-2.35871488453988,"Saliva_vs_Vaginal"
"cg207642751",4.48002825406078,-Inf,3.20878291072126,0.00566255814290608,0.0429309617361608,-2.35881552780828,"Saliva_vs_Vaginal"
"cg06005197",1.97223616702299,0.899385802820364,3.20193056148884,0.0053873978852294,0.0418234978683073,-2.3591064207725,"Saliva_vs_Vaginal"
"cg00563031",1.6253730655798,1.89654833385548,3.20132870743599,0.0053942979280267,0.0418634102650445,-2.36031814397817,"Saliva_vs_Vaginal"
"cg066156991",1.29339939605264,1.23073312192024,3.20116852208687,0.00539613586187433,0.0418640240496522,-2.36064064009724,"Saliva_vs_Vaginal"
"cg051002611",-3.21103992970093,-1.89060187429787,-3.20094202391502,0.00539873570782736,0.0418705465355838,-2.36109663611764,"Saliva_vs_Vaginal"
"cg219459911",-1.70007260802191,-1.34278645581409,-3.20007873871227,0.00540865619014208,0.0419212506050229,-2.36283457924887,"Saliva_vs_Vaginal"
"cg074348171",-1.82516917429433,-0.799489198070855,-3.2000665900507,0.00540879592504939,0.0419212506050229,-2.36285903593279,"Saliva_vs_Vaginal"
"cg154182212",-3.48338663930617,-1.98152773271217,-3.19914213475117,0.00541943951909011,0.0419895072298815,-2.36472001746622,"Saliva_vs_Vaginal"
"cg24089887",1.64548531850775,1.8895204733484,3.19814386116297,0.00543095616812971,0.0420485935634534,-2.3667294759154,"Saliva_vs_Vaginal"
"cg255999021",1.99426638826368,0.507126605871791,3.19802816487113,0.00543229246313836,0.0420485935634534,-2.36696235656395,"Saliva_vs_Vaginal"
"cg009041841",-1.94753573955867,-0.843093211487566,-3.19780108291073,0.00543491620662348,0.042049873849327,-2.36741943615228,"Saliva_vs_Vaginal"
"cg238927661",-2.93143445836621,1.73246627225949,-3.19770807721971,0.00543599117025372,0.042049873849327,-2.3676066397805,"Saliva_vs_Vaginal"
"cg149720021",-2.95386115030613,-3.3078726255471,-3.19723191712538,0.00544149792833521,0.0420787958707715,-2.36856504640716,"Saliva_vs_Vaginal"
"cg224041171",-2.04069104612152,-0.476387730217415,-3.1970587872255,0.00544350152463485,0.0420806181517891,-2.36891351195356,"Saliva_vs_Vaginal"
"cg227845921",-3.24332958606591,-Inf,-3.21713236709656,0.00556529584636226,0.0426344292678192,-2.36973138467713,"Saliva_vs_Vaginal"
"cg248638021",-2.74089292880807,-0.480414805584793,-3.1965060413793,0.0054499031995129,0.0421164272580539,-2.37002601993368,"Saliva_vs_Vaginal"
"cg026340831",-1.71514879092653,0.00819830953173715,-3.195659678186,0.0054597197950089,0.0421785947941584,-2.37172941306417,"Saliva_vs_Vaginal"
"cg261197461",-2.0399911497898,-0.563476840557713,-3.1951010078047,0.00546620910279818,0.0422110848562961,-2.37285374394632,"Saliva_vs_Vaginal"
"cg06934774",-2.82276328273246,-0.411660159383606,-3.19499233781063,0.00546747225493492,0.0422110848562961,-2.37307243892083,"Saliva_vs_Vaginal"
"cg207931932",-2.12491367688203,-1.28926845758274,-3.19454285992819,0.0054726999234089,0.0422377443505119,-2.3739769828752,"Saliva_vs_Vaginal"
"cg065589521",-2.02908781729135,0.0249423715008919,-3.19384972789471,0.00548077106574109,0.0422863250913353,-2.37537181299712,"Saliva_vs_Vaginal"
"cg082028601",-3.19449049110878,-1.0309478971213,-3.19346581633261,0.0054852465464065,0.0423071413796395,-2.37614435382544,"Saliva_vs_Vaginal"
"cg121157591",-1.8564568302905,-1.26784729173937,-3.19331170693868,0.00548704410105855,0.0423072963049549,-2.37645446099995,"Saliva_vs_Vaginal"
"cg103153331",1.74737503530938,1.06150230533408,3.19300015313675,0.00549067988168625,0.042321619994785,-2.37708137680794,"Saliva_vs_Vaginal"
"cg167103131",-2.34691118088263,-1.69734826902014,-3.19269449917254,0.00549424911659003,0.042321911381057,-2.37769640855109,"Saliva_vs_Vaginal"
"cg070990731",1.29825505822775,1.8655981114386,3.19269238182819,0.00549427384957004,0.042321911381057,-2.37770066899321,"Saliva_vs_Vaginal"
"cg207813832",-2.56670114836458,-1.48318668126743,-3.19106904140166,0.00551326859113591,0.0424259499839472,-2.380966922721,"Saliva_vs_Vaginal"
"cg218818211",-2.99547260256515,-1.54145972292731,-3.19106479654711,0.00551331834490089,0.0424259499839472,-2.38097546316037,"Saliva_vs_Vaginal"
"cg057866011",-1.80380142063362,-1.04850746084842,-3.19094019108087,0.00551477903733222,0.0424259499839472,-2.38122616220505,"Saliva_vs_Vaginal"
"cg169707481",-2.1313421670961,-0.82931725429642,-3.19090664485839,0.00551517234930371,0.0424259499839472,-2.38129365493241,"Saliva_vs_Vaginal"
"cg084671032",1.2085272314804,-1.69305373109479,3.190442918624,0.00552061212719754,0.042442380443009,-2.38222662564277,"Saliva_vs_Vaginal"
"cg132736531",-1.75248135703304,-0.51703055567901,-3.19004384025833,0.00552529777563317,0.0424588668541566,-2.38302950881676,"Saliva_vs_Vaginal"
"cg141911081",-2.5282223133856,-0.831254425468675,-3.18995646056166,0.00552632423805467,0.0424588668541566,-2.38320530030279,"Saliva_vs_Vaginal"
"cg04929599",-2.04682298381114,-0.369494630101894,-3.18959120006932,0.00553061704028818,0.0424708441290043,-2.38394012477618,"Saliva_vs_Vaginal"
"cg067761231",-3.74372798842588,-1.0139044478817,-3.18938038214478,0.00553309621671947,0.0424708441290043,-2.38436423652737,"Saliva_vs_Vaginal"
"cg060420041",-2.43776658784735,-0.973971374368769,-3.189244504813,0.00553469468645766,0.0424708441290043,-2.38463758388619,"Saliva_vs_Vaginal"
"cg03449108",-2.90553025575065,-0.974146682329983,-3.18921681193746,0.00553502052298845,0.0424708441290043,-2.3846932939445,"Saliva_vs_Vaginal"
"cg06579465",1.44196026711459,2.36101914371124,3.18868154926103,0.0055413221755807,0.0425054948189403,-2.38577006793839,"Saliva_vs_Vaginal"
"cg268013831",-1.73819353815774,-0.163386742048555,-3.1874457061353,0.00555589875176916,0.042591363838988,-2.38825603782932,"Saliva_vs_Vaginal"
"cg176301381",1.33079988898184,2.01743464256377,3.18742904842109,0.0055560954844155,0.042591363838988,-2.38828954441461,"Saliva_vs_Vaginal"
"cg21156620",1.32226763995162,2.37970738934306,3.18717682747479,0.0055590751280136,0.0426004849314165,-2.38879687623125,"Saliva_vs_Vaginal"
"cg22675326",1.46445397426889,1.86092108925003,3.18640549047499,0.00556819717516609,0.0426429308762237,-2.39034833622503,"Saliva_vs_Vaginal"
"cg234938722",-2.40541282912418,-0.86114065753622,-3.18614566740687,0.00557127323082067,0.0426477718087854,-2.390870924273,"Saliva_vs_Vaginal"
"cg01113896",1.22920106281326,2.02909452942815,3.18604944498944,0.00557241283611976,0.0426477718087854,-2.39106445635438,"Saliva_vs_Vaginal"
"cg035582221",-1.77738068080821,-0.619191173164255,-3.18555329601678,0.00557829259296274,0.042658761663075,-2.39206234107648,"Saliva_vs_Vaginal"
"cg21438613",1.20707363511344,2.19776308508395,3.18550842865319,0.00557882460753352,0.042658761663075,-2.39215257942302,"Saliva_vs_Vaginal"
"cg00507055",-2.18217522053819,1.97853315665597,-3.1852932092383,0.00558137726506312,0.042658761663075,-2.39258543031955,"Saliva_vs_Vaginal"
"cg089953271",1.36177431653155,3.07969716705171,3.1850097900293,0.0055847405747728,0.042658761663075,-2.39315543583107,"Saliva_vs_Vaginal"
"cg22926869",4.920069524378,-1.54382000780755,3.18497255783897,0.00558518255393054,0.042658761663075,-2.39323031547857,"Saliva_vs_Vaginal"
"cg259112201",-1.48710435051863,-1.01413277720034,-3.18484848530446,0.00558665565355253,0.042658761663075,-2.39347984306186,"Saliva_vs_Vaginal"
"cg00336791",1.21705140930762,2.42079211871624,3.18482198554668,0.00558697033182095,0.042658761663075,-2.39353313759532,"Saliva_vs_Vaginal"
"cg109562642",-1.96169086324026,-0.738489651200482,-3.18467598523023,0.00558870436334691,0.042658761663075,-2.39382676196581,"Saliva_vs_Vaginal"
"cg07344019",1.86420073080021,1.61526338235542,3.184568701973,0.0055899788936699,0.042658761663075,-2.39404251983339,"Saliva_vs_Vaginal"
"cg138280671",-1.76886505561851,-0.25263530050889,-3.18415139485787,0.00559493924304964,0.0426827724924184,-2.39488175369365,"Saliva_vs_Vaginal"
"cg09380805",-2.61926041811737,-0.518803346536519,-3.18400236509835,0.00559671174476253,0.0426827724924184,-2.39518145740988,"Saliva_vs_Vaginal"
"cg060397291",-2.39671887502482,-2.01633198463534,-3.18322228741707,0.00560599870304406,0.0427230651661975,-2.39675017119162,"Saliva_vs_Vaginal"
"cg001512341",-2.08170302304574,-1.17992980093705,-3.18312542627727,0.00560715290924022,0.0427230651661975,-2.39694495053792,"Saliva_vs_Vaginal"
"cg051463951",-2.54103596647554,2.00700957001763,-3.18310638231287,0.00560737986636421,0.0427230651661975,-2.39698324615152,"Saliva_vs_Vaginal"
"cg22635402",2.1052329463393,1.46423671250258,3.18293414936799,0.0056094328691912,0.0427250307687965,-2.39732958815409,"Saliva_vs_Vaginal"
"cg134294232",1.26539625530449,-1.76376272734028,3.18275492076179,0.00561157004498019,0.0427273680975889,-2.39768999351061,"Saliva_vs_Vaginal"
"cg154291271",-2.55291808643205,-2.59039437837432,-3.18260737937827,0.00561332997400052,0.0427273680975889,-2.39798667680044,"Saliva_vs_Vaginal"
"cg102566621",-1.51141218047331,-0.395408081407459,-3.18228931503702,0.00561712581239308,0.0427414388466092,-2.39862624601775,"Saliva_vs_Vaginal"
"cg232147601",-2.72931256356627,-2.93278451386995,-3.18214730248679,0.00561882143173752,0.0427414388466092,-2.39891180295132,"Saliva_vs_Vaginal"
"cg039157421",-1.7430739257745,-0.741159838588363,-3.18200126367929,0.00562056564952049,0.0427414388466092,-2.39920545303942,"Saliva_vs_Vaginal"
"cg092856721",-2.77011187043295,-1.11364563277383,-3.18148537121784,0.00562673148866788,0.0427746607771552,-2.40024277017885,"Saliva_vs_Vaginal"
"cg15520052",1.04804537088834,2.06055740616502,3.18071543682479,0.00563594596330272,0.0428310299548312,-2.40179082968374,"Saliva_vs_Vaginal"
"cg16748433",3.34692392721944,-0.538149687628633,3.18001769110401,0.00564430931562294,0.0428755800299249,-2.40319367580796,"Saliva_vs_Vaginal"
"cg190533581",-2.60949621115914,-1.83621261193285,-3.17992587139548,0.00564541079799113,0.0428755800299249,-2.40337827823912,"Saliva_vs_Vaginal"
"cg124525121",-3.09510408948848,-0.87035516848108,-3.17973437296977,0.00564770872100573,0.0428793502320186,-2.40376327993268,"Saliva_vs_Vaginal"
"cg225263091",-1.80992389099032,-0.76895689169249,-3.17949876968197,0.00565053715152027,0.0428871445409711,-2.40423694639323,"Saliva_vs_Vaginal"
"cg01363109",1.07287020654261,1.47179437027157,3.17907465412217,0.00565563219484394,0.0429087455676635,-2.40508958697247,"Saliva_vs_Vaginal"
"cg23128495",2.0255297973664,0.186337723185711,3.17896180593927,0.00565698863924578,0.0429087455676635,-2.40531645256299,"Saliva_vs_Vaginal"
"cg175886261",-1.84499427571838,-0.209270106183552,-3.1782339979628,0.00566574464219365,0.0429309617361608,-2.40677956855017,"Saliva_vs_Vaginal"
"cg173964001",-2.52065327796062,-1.52400520924185,-3.17798784284997,0.00566870906424531,0.0429309617361608,-2.40727439939202,"Saliva_vs_Vaginal"
"cg003900491",-1.64792678928842,0.123734146514307,-3.17785778344209,0.00567027597304125,0.0429309617361608,-2.40753584674151,"Saliva_vs_Vaginal"
"cg116403331",1.42190053694089,0.843010851974752,3.1776056611218,0.00567331466534568,0.0429309617361608,-2.40804266032846,"Saliva_vs_Vaginal"
"cg18815589",1.67341905261184,0.906667105612387,3.17759086050156,0.00567349309889,0.0429309617361608,-2.40807241211265,"Saliva_vs_Vaginal"
"cg01202639",2.00201993672108,1.03463650245682,3.177584505398,0.00567356971653902,0.0429309617361608,-2.40808518695137,"Saliva_vs_Vaginal"
"cg26094789",-2.4399867272328,0.129582549423424,-3.17752004368527,0.0056743469297522,0.0429309617361608,-2.4082147656494,"Saliva_vs_Vaginal"
"cg124031481",-1.68445656892536,-0.0275447368337232,-3.17725619859019,0.00567752919507888,0.0429413885927129,-2.4087451321122,"Saliva_vs_Vaginal"
"cg009940381",-1.57969224137575,-0.36759522547306,-3.17659729731997,0.00568548394569865,0.0429878935436847,-2.4100695774439,"Saliva_vs_Vaginal"
"cg18515545",-2.0125396463023,-1.05422422547682,-3.17623757633939,0.00568983139279188,0.0429944465495419,-2.41079262144389,"Saliva_vs_Vaginal"
"cg219058181",-1.8835260344708,-0.0740103785179776,-3.17622666559127,0.00568996330690938,0.0429944465495419,-2.41081455192321,"Saliva_vs_Vaginal"
"cg190563911",-2.44398948463115,-0.60195372013833,-3.1755386409573,0.00569828780370869,0.0430322500365079,-2.41219744135894,"Saliva_vs_Vaginal"
"cg18876728",1.72512268646048,1.90528033038799,3.17540502082182,0.00569990587919567,0.0430322500365079,-2.41246600268521,"Saliva_vs_Vaginal"
